3275,1145,474,355,632,1488,Abern,Hines,DEF
2243,3181,376,132,1010,1498,Miligori,Hillsberg,DEF
2360,2422,393,213,725,1479,Soto,Epstein,DEF
2016,707,433,280,963,1317,Schwartz,Spanier,DEF
1218,331,7,444,557,1174,Chubin,Dim,DEF
4646,4079,180,54,724,1587,Borden,Sak,DEF
4296,2547,152,337,789,1348,Sporadin,Starr,DEF
3966,3842,498,285,1024,1170,Rodin,Barris,DEF
4517,1050,31,326,939,1242,Redeemer,Elrad,DEF
115,4767,402,84,697,1302,Flusher,Sosewitz,DEF
2098,4521,370,236,1045,1340,Quillman,Rose,DEF
4511,1718,447,107,866,1503,Epstein,Lazar,DEF
2828,2392,246,272,1025,1273,Reinheymer,Pagali,DEF
2249,4272,88,365,1083,1350,Jordon,Segal,DEF
301,946,189,404,945,1120,Glickson,Baldwin,DEF
4943,4647,366,159,670,1316,Engle,Spiegal,DEF
3875,4369,343,253,1007,1471,Lara,Rozenfeld,DEF
3467,239,486,39,838,1219,Peters,Sylvie,DEF
2971,1079,411,322,982,1304,Frump,Lawerence,DEF
121,4719,285,212,818,1439,Kaufman,Reynolds,DEF
1682,3648,90,95,885,1521,Nye,Baghade,DEF
4125,3232,230,280,884,1204,Quirk,Fleishman,DEF
3862,4762,467,53,581,1465,Berkin,Sraneck,DEF
3683,973,29,436,1086,1312,Ginrich,Lidholm,DEF
803,2655,309,235,989,1590,Borg,Abbot-Cravett,DEF
2670,3361,282,56,637,1185,Brotman,Razo,DEF
4667,2754,70,62,768,1286,Sylvie,Scheurzer,DEF
1064,3365,320,376,664,1565,Milten,Baumrick,DEF
3866,3766,128,395,862,1527,Orner,Szanto,DEF
1028,305,164,341,723,1466,Smagly,Racioppo,DEF
4960,1457,19,181,779,1631,Williquette,Roenick,DEF
816,2883,281,213,1002,1441,Rosen,Feight,DEF
2311,2805,94,204,603,1209,Apert,Pressman,DEF
1963,344,286,275,818,1430,Anderson,BeBelk,DEF
4917,2493,407,407,1044,1475,Barber,Oberman,DEF
2176,2639,286,443,1090,1168,Ryan,Geleerd,DEF
2623,3566,25,75,806,1399,Abrams,Basillos,DEF
2609,1488,422,499,1022,1310,Cao,Plathe,DEF
4421,105,201,426,624,1151,Maletsky,Irvine,DEF
4378,2303,319,304,872,1597,Rackland,Brinkman,DEF
2948,2584,201,375,810,1451,Sukenick,Buckman,DEF
915,289,117,155,666,1197,Sukenick,Bonamarte,DEF
4629,1843,448,71,999,1284,Schoenfeld,Park,DEF
648,703,259,84,755,1362,Bonelli,Oberman,DEF
2396,861,251,192,721,1466,Skelsky,Maki,DEF
4194,1445,80,272,750,1488,Russo,Stefani,DEF
612,520,64,97,979,1294,Kellner,McMillan,DEF
2374,3942,270,159,864,1413,Sarachisimo,Rivera,DEF
2905,1781,359,247,894,1415,Roener,Rubinoff,DEF
1522,3769,367,44,623,1630,Soth,Sukenick,DEF
1147,2885,471,484,674,1643,Shore,Placenza,DEF
1404,3882,218,369,609,1278,Lynman,Nedved,DEF
993,1921,129,237,1033,1509,Schilling,Rosendo,DEF
4186,3642,383,209,600,1365,Gluterman,Sachnoff,DEF
4265,3002,40,159,938,1639,Swartz,Frank,DEF
956,4330,275,98,556,1293,Gimbel,Paschen,DEF
4245,3983,230,172,830,1286,Bloomberg,Carney,DEF
913,4521,17,44,561,1337,Kilipowski,Gurvey,DEF
4642,790,93,320,877,1350,Ocurant,Rafferty,DEF
3092,4771,155,160,615,1186,Mullen,Gant,DEF
4884,3564,189,488,1015,1160,Spring,Perkins,DEF
2090,3609,444,171,753,1230,Roin,Cahan,DEF
1430,3702,438,292,657,1115,Pratt,Palmero,DEF
3237,3994,129,356,897,1583,Rackland,Fitzgerald,DEF
262,3980,415,490,696,1122,Offner,Artemis,DEF
4696,4275,406,202,871,1614,Shalla,Leonaridi,DEF
2623,2004,176,74,700,1145,Merritt,Morietz,DEF
4708,3460,255,310,919,1562,Schaff,Schaff,DEF
2619,869,343,424,838,1473,McColley,Ballin,DEF
2170,324,497,421,897,1109,Less,Biagi,DEF
4546,626,259,3,673,1291,Schatchel,Langerman,DEF
3720,2742,496,440,752,1547,Spagat,Raffanti,DEF
2957,788,286,217,978,1357,Hillsberg,Pashkow,DEF
922,700,273,7,872,1592,Roberts,Scopelli,DEF
2571,3058,44,213,850,1288,Pierce,Hardy,DEF
2842,1894,136,178,896,1411,Graham,Jackson,DEF
1366,519,364,194,679,1619,Neary,Dytrych,DEF
2723,729,216,30,873,1572,Pence,Lurie,DEF
1640,250,314,302,1039,1525,Otiri,Karen,DEF
3362,3087,180,296,642,1413,Bricks,Paul,DEF
3647,1309,121,304,1031,1182,Patke,Aguirre,DEF
4673,3481,355,198,586,1407,Magani,Schuman,DEF
2703,4998,12,383,759,1396,Campbell,Finger,DEF
4548,1352,151,452,1008,1313,Pichetti,Matthews,DEF
1583,4763,181,162,720,1139,Savage,Ladurbi,DEF
982,2364,95,95,830,1587,Blackard,Palmero,DEF
3652,4769,163,445,783,1292,Hoffman,Joseph,DEF
251,1788,456,298,1072,1484,Sylvie,Liska,DEF
1692,4601,58,454,612,1376,Levinson,Rogalsky,DEF
3276,3518,45,390,932,1321,Lipper,Heyman,DEF
858,3447,227,183,958,1441,Incorvia,Stukkle,DEF
840,3054,253,293,890,1331,Morriss,Rosalini,DEF
4812,1007,486,497,940,1166,Baum,Nedved,DEF
3643,4130,394,263,910,1106,Fishbane,Ascher,DEF
4887,4967,361,237,1009,1495,Sedler,Scully,DEF
920,4520,470,37,929,1590,Natl,Anderson,DEF
1356,1783,358,3,673,1178,Slotnick,Mendoza,DEF
2147,246,126,8,698,1192,Berns,Mason,DEF
1510,4290,325,495,869,1171,Nawn,Carney,DEF
816,1888,424,281,796,1451,Rackland,Gutman,DEF
4592,2029,157,344,699,1331,Monger,Levin,DEF
3020,176,141,79,995,1249,Brickstone,Foreman,DEF
1584,3715,21,394,668,1461,Sparks,Lea-Anderson,DEF
2279,3661,193,430,879,1424,Zurbriggen,Ruth,DEF
1780,1564,477,365,647,1260,Rice,Pasieka,DEF
1253,2091,48,35,711,1377,Benson-Hedges,Berhoff,DEF
903,4974,395,384,769,1254,Parsons,Belmonti,DEF
1398,3268,166,182,924,1278,Adess,Hirsh,DEF
509,1818,487,43,864,1123,Schaeffer,Friedman,DEF
3816,1907,204,138,1074,1546,Patrick,Sullivan,DEF
3618,89,185,476,880,1477,Fisher,Steibel,DEF
4171,4219,449,141,804,1227,Roin,Burson,DEF
94,1393,462,36,1017,1279,Alcaraz,Fabbi,DEF
2201,38,283,74,952,1242,Klein,Holtz,DEF
313,1453,258,56,814,1187,Kropp,Ortiz,DEF
2710,3115,49,24,797,1159,Aldo,Allure,DEF
356,2039,231,420,790,1316,Kohn,Rivera,DEF
534,3126,421,48,584,1356,Williams,Gallen,DEF
4327,4119,8,372,847,1563,Erde,Quintos,DEF
2559,2866,495,314,594,1169,Zwissler,Holtz,DEF
2645,4237,148,163,744,1342,Becker,Balkin,DEF
955,4334,238,219,1019,1301,Polikoff,Small,DEF
2434,740,61,378,951,1124,Rowe,Saliba,DEF
4070,960,333,482,925,1463,Freeling,Schiff,DEF
434,4126,461,132,577,1631,Keats,Paschen,DEF
497,3294,290,218,551,1630,Stevens,Frishman,DEF
3454,2158,261,354,675,1417,Roz,Bernstein,DEF
3334,113,165,115,1015,1621,Pierce,Noreling-Chri,DEF
4350,984,169,174,1070,1345,Rozoff,Schelbas,DEF
1175,4311,226,241,668,1308,Lancaster,Sanchez,DEF
894,4089,181,465,623,1572,Berhoff,Powers,DEF
611,1176,141,83,677,1109,Bakalar,Divinci,DEF
3962,1990,240,82,935,1201,Sukenick,Santi,DEF
2505,3913,229,439,880,1533,Rosenberg,Coff,DEF
3228,2880,137,195,700,1508,Adell,Pembroke,DEF
1747,599,87,91,799,1580,Fyk,Goldbait,DEF
1182,3470,291,473,886,1474,Ruken,Bishop,DEF
3181,1336,6,89,969,1443,Napier,Harris,DEF
2886,810,441,321,1013,1510,Nastier,Stark,DEF
530,2335,199,221,624,1358,Randell,Radke,DEF
2627,366,100,395,645,1306,Borg,Pauly,DEF
1109,3045,394,297,992,1439,Pawsquesi,Berkenhiemer,DEF
2562,3899,377,344,615,1514,Galloway,ORourke,DEF
2469,1508,447,342,934,1262,Artemis,Ladurbi,DEF
771,3131,44,195,676,1135,Lieberman,Scava,DEF
3544,4883,379,195,589,1639,Galvan,Nachenberg,DEF
4932,2696,138,56,1049,1521,Spanier,Pitty,DEF
2956,4686,143,477,557,1198,Rosenberg,SantaMaria,DEF
1247,3774,340,453,939,1591,Salinger,Kanter,DEF
1517,2940,58,386,1079,1339,Paoletti,Newman,DEF
4373,4016,202,167,583,1557,Abraham,Gavlin,DEF
275,4117,325,500,801,1220,Muzik,Rosenberg,DEF
1134,279,179,24,762,1236,Rich,Robertson,DEF
301,1734,357,104,928,1252,Sigman,North,DEF
1772,4087,387,151,881,1492,Billings,Geleerd,DEF
1446,760,381,264,859,1270,Hoffman,Stine,DEF
568,1108,132,493,912,1287,Stickdale,Siegel,DEF
116,805,52,338,693,1230,Noreling-Chri,Ingres,DEF
1035,1090,65,250,1043,1323,Black,Roz,DEF
1349,3459,93,26,953,1237,Gianetti,Amari,DEF
2536,4009,426,75,997,1609,Pappolone,Slavin,DEF
3794,3305,379,401,894,1275,La Cassa,Biagi,DEF
3372,2549,274,294,762,1147,Roener,Kirkpatrick,DEF
3112,4104,18,274,670,1578,Hartman,Carani,DEF
3178,855,442,274,944,1602,Lieberman,Resto,DEF
631,2688,280,165,685,1301,Benbaum,Ballin,DEF
2955,537,209,265,673,1434,Otiri,Pasieka,DEF
224,1120,373,317,1032,1218,SantaMaria,Allure,DEF
2462,2722,73,335,794,1236,Rickey,Baron,DEF
3134,1090,104,468,1075,1399,Skae,Barlow,DEF
61,187,326,276,828,1171,Heritage,Guzman,DEF
3356,1133,354,245,1036,1177,Fitzgerald,Gill,DEF
2552,1931,261,296,981,1596,Funk,Lyons,DEF
896,488,276,412,829,1367,Kye,Schack,DEF
266,4446,43,393,717,1608,Schilling,Ruehl-Oreily,DEF
2334,1153,59,125,1044,1328,Captial,Rojas,DEF
3732,276,358,172,602,1293,Sadin,Rave,DEF
3295,241,259,39,853,1266,Blair,Scheffer,DEF
799,574,283,453,663,1137,Sternberg,Segel,DEF
1254,1112,430,33,1019,1490,Newman,Nathan,DEF
221,146,150,91,814,1258,Podolony,Pearl,DEF
262,2096,342,126,812,1194,Storck,Kust,DEF
2657,1327,323,323,893,1625,Becker,Duval,DEF
2202,4122,399,291,1058,1365,Ascher,Callen,DEF
724,2770,162,402,974,1124,Lerman,Cascarano,DEF
2822,1264,52,73,1059,1512,Davis,Sweig,DEF
4554,1314,199,262,859,1324,Glazier,Puller,DEF
542,4262,145,6,985,1208,Quirk,Dranove,DEF
1063,297,99,73,688,1352,Pichetti,Zorro,DEF
2620,4651,241,132,727,1160,Scholtz,Resnick,DEF
2318,1484,152,297,573,1261,Conaway-Burke,Churchill,DEF
2247,4273,145,288,969,1589,Crane,Pomerantz,DEF
3733,940,31,418,886,1423,Rosenstein,Schaeffer,DEF
2176,4842,144,443,681,1314,Auerbach,Beerman,DEF
4820,2222,337,310,1076,1316,Rishkind,Bailey,DEF
1240,2987,436,239,1037,1386,Peters,Axelrod,DEF
1722,3881,195,446,618,1150,Reynolds,Gallavan,DEF
56,932,450,129,556,1624,Galvan,Bloomberg,DEF
20,3010,293,228,850,1394,Brotman,Shallow,DEF
2216,4825,259,81,885,1138,Callen,Samuelson,DEF
1449,3188,498,386,790,1443,Myco,Matensky,DEF
2700,4790,189,430,752,1212,Baldwin,Goldstein,DEF
2253,4135,396,18,642,1420,Spagat,Pestine,DEF
1902,1235,14,33,611,1575,Pulver,Deutsch,DEF
2149,2432,107,182,588,1162,Kellner,Lieber,DEF
2125,3866,479,93,808,1532,Kropp,Alein,DEF
4307,3405,290,378,922,1337,Kraus,Barker,DEF
4247,1385,185,295,1028,1180,Schroedel,Segal,DEF
1566,4238,220,500,1064,1214,Pomper,Ascher,DEF
1203,4120,430,36,645,1347,Gutman,Sommer,DEF
431,3344,29,330,585,1398,Hyman,Hines,DEF
2483,1974,172,240,881,1221,Roenick,Eggerman,DEF
275,1491,379,57,556,1545,Denver,Freedman,DEF
758,4168,253,489,1035,1212,Block,Buckman,DEF
3825,1829,403,99,853,1177,Schack,Siegel,DEF
3549,3496,185,197,611,1279,Reidda,Donovan,DEF
4510,4408,435,301,812,1638,Cawn,Anderson,DEF
180,4250,367,109,1005,1132,Spevak,Lillie,DEF
4743,1654,195,486,1082,1470,Baruffi,Segal,DEF
2834,2801,144,399,653,1408,Quintana,Slotnick,DEF
4799,193,35,253,787,1140,McCann,Rosenstein,DEF
787,1100,57,308,607,1117,Basillos,Bolender,DEF
2770,1967,355,132,827,1433,Koplec,Polodstein,DEF
4710,4302,231,493,622,1587,Quillman,Sabit,DEF
294,4513,219,55,844,1356,Martiny,Hinkey,DEF
3650,2322,476,273,724,1456,Polikoff,Laurie,DEF
4398,2067,307,354,893,1190,Rubens,Nimi,DEF
1827,4668,39,189,551,1473,Pascal,Schuman,DEF
1106,1481,5,15,896,1495,Petti,Milten,DEF
1097,1358,37,404,660,1465,Littleman,Diaz,DEF
4462,525,397,477,758,1149,Sedgewick,Dalponte,DEF
3634,3342,471,433,639,1536,Park,Saed,DEF
3502,1398,67,201,967,1364,Campaigni,Ori,DEF
3620,1652,498,180,562,1210,Hallsten,Finfer,DEF
2563,89,201,328,968,1132,Holstein,Schell,DEF
2100,3741,328,193,694,1427,Stuart,Sutherland,DEF
313,2949,354,381,873,1109,Skelsky,Powers,DEF
1401,1087,274,150,618,1124,Neff,Sraneck,DEF
3044,1356,178,319,779,1529,Hill,Gurvey,DEF
97,2467,243,234,656,1620,Porges,Pomper,DEF
1388,4084,279,353,908,1476,Blondi,Aldo,DEF
2176,307,290,70,808,1272,Stine,Bear,DEF
4628,667,414,287,733,1351,Rauchleiter,Bennett,DEF
424,1381,395,475,636,1441,Cairo,Pinoff,DEF
1437,3302,323,464,805,1234,Glick,Heller,DEF
4650,1011,409,401,825,1221,Sachs,Powers,DEF
3307,203,428,17,990,1423,Nedved,Garland,DEF
930,4884,164,308,779,1135,Gianetti,Nysted,DEF
115,548,164,368,1030,1235,Hehner,Brown,DEF
4198,2801,235,145,651,1166,Epstein,Underwood,DEF
4584,745,278,115,737,1565,Alein,Little,DEF
3708,2245,157,466,1012,1129,Pitler,Glickson,DEF
1685,4452,196,307,944,1354,Firestone,Ancer,DEF
51,4702,341,281,855,1430,Polikoff,Marshall,DEF
3640,70,461,157,984,1102,Redman,Berkenhiemer,DEF
3832,2323,275,313,995,1185,Sparks,Palandri,DEF
4103,124,49,482,650,1445,Spevak,Ronnick,DEF
699,4921,217,251,911,1546,Baker,Newman,DEF
4546,2448,323,285,723,1400,Russell,Chung-Swanson,DEF
608,523,238,166,879,1358,Norman,Hardy,DEF
4873,4227,459,291,1022,1289,Dixon,Biaggi,DEF
1726,4963,482,266,631,1518,Patke,Lidholm,DEF
2099,2217,484,168,831,1165,Rozino,Holmes,DEF
1797,332,249,2,1005,1462,Srungin,Bommario,DEF
3512,1534,110,497,1093,1385,Baghade,Kye,DEF
2791,1676,160,380,808,1532,Brickstone,Savin,DEF
2380,1891,494,8,763,1251,Rozenfeld,Offner,DEF
3785,4286,209,161,593,1470,Miltenberg,Shannon,DEF
2971,4715,292,111,996,1188,Lurie,Stratford,DEF
2986,3340,73,97,1062,1610,Pollan,Sigman,DEF
616,2784,218,1,744,1522,Salgado,Ocurant,DEF
3178,1692,164,403,677,1208,Ruby,Robertson,DEF
4850,1536,8,43,849,1576,Putz,Pestine,DEF
1274,3371,127,478,826,1337,Fiore,Mairiand,DEF
2470,3612,178,441,563,1570,Milten,Adess,DEF
2768,2974,395,443,931,1234,Manfredini,Brooks,DEF
767,1226,358,315,1051,1588,Shapira,Schad,DEF
1236,2759,68,489,923,1136,Kelly-Colven,Saltan,DEF
2313,36,335,367,1096,1534,Rowan,Sterling,DEF
2368,2962,336,293,566,1602,Maletsky,Soble,DEF
4699,4202,342,389,957,1129,Reed,Sosewitz,DEF
1849,4806,478,70,721,1387,Tennyson,Izotafor,DEF
4604,632,51,455,740,1127,Eggerman,Fieldman,DEF
2454,2995,233,55,625,1496,Rodriguez,Rhum,DEF
3665,1885,412,398,845,1344,Palandri,Hamen,DEF
3500,3287,74,164,913,1417,Pena,Hines,DEF
1957,2233,208,40,584,1325,OMara,Robinson,DEF
1110,4147,216,498,857,1381,Jacobson,Berk,DEF
1574,823,409,331,857,1195,Rubens,Ladd,DEF
964,2600,101,192,876,1237,Ginsburg,Inoue,DEF
985,137,228,475,611,1365,Ross,Hershenson,DEF
2226,1459,209,39,554,1331,Pauly,Sher,DEF
3599,2843,220,471,735,1118,London,Barrett,DEF
2572,1021,362,195,667,1466,Leppola,Glantz,DEF
4533,1127,467,223,768,1510,Butler,Ackerman,DEF
428,1488,349,496,929,1561,Siegal,Justin,DEF
903,436,285,131,609,1357,Adell,Lang,DEF
2269,642,195,145,990,1580,Hendrickson,Sabo,DEF
1368,4788,230,371,711,1508,Angelina,Appelbaum,DEF
703,3035,339,198,867,1572,Fasschini,Nachbar,DEF
3079,4120,295,482,616,1444,Robbins,Chi-Lin,DEF
3798,98,428,153,769,1258,Raffanti,Reed,DEF
1943,1082,376,476,1084,1354,McCaren,Horn,DEF
3191,3386,395,342,625,1188,Sylvie,Kafenshock,DEF
3130,972,210,25,726,1576,Ritholtz,Malik,DEF
3717,3663,120,50,1026,1104,Less,Aufox,DEF
1320,4653,266,421,714,1412,Bolender,Benson-Hedges,DEF
1110,4926,228,177,925,1549,Oakey,Joseph,DEF
2354,1068,437,3,736,1420,Berkin,Ladurbi,DEF
2475,2829,130,84,987,1505,Gutman,Nedved,DEF
2832,3823,18,205,775,1382,Harris,Manfredini-Ma,DEF
2289,4439,214,398,1052,1104,Ellman,Paoletti,DEF
4949,1038,291,291,697,1455,Newman,Lipton,DEF
269,3936,312,223,586,1375,Lopez,Campaigni,DEF
3610,4766,322,330,996,1194,Kern,Freeman,DEF
2269,4979,184,345,950,1115,Ginrich,North,DEF
4711,1461,94,79,669,1299,Spevak,Astorino,DEF
1880,2968,380,279,786,1581,Quintana,Pence,DEF
533,3803,289,216,622,1124,Rosendo,Levine,DEF
4448,2613,10,376,1052,1479,Meshi,Aven,DEF
3654,2318,16,377,592,1225,BeBelk,Pettorelli,DEF
2241,1100,252,362,1089,1642,Roy,Redman,DEF
2719,3312,67,314,691,1476,Rabin,Sanders,DEF
229,2915,393,5,1004,1357,Pulver,Rothman,DEF
4890,3213,31,145,820,1312,Santi,Dato,DEF
1920,2091,398,372,987,1626,Rouda,Baerga-Rosa,DEF
4144,4202,216,330,626,1313,Schmidt,Bederman,DEF
4659,4533,44,198,881,1327,Roenick,Stefani,DEF
4629,2599,78,100,824,1151,Little,Aguilar,DEF
4264,111,10,42,898,1117,Otiri,Cahan,DEF
2476,435,69,248,1033,1512,Newman,Mantle,DEF
504,4683,162,398,583,1272,Lawson,Rosalini,DEF
627,2711,310,492,984,1114,Chung-Swanson,Ronin,DEF
3410,4112,32,239,575,1159,Senner,Swislow,DEF
2729,3549,72,60,782,1222,Arroyo,Ronzani,DEF
1243,3905,401,167,1009,1113,Lazar,Samson,DEF
1942,4427,15,396,603,1556,Pierce,Lurie,DEF
4879,2314,340,28,929,1590,Jacobs,Carson,DEF
1821,2670,325,376,813,1211,Resto,Ehlrich,DEF
950,4940,222,37,1026,1366,Bass,Mairiand,DEF
2321,3788,90,313,891,1481,Stratford,Mitchell,DEF
2980,2920,137,221,696,1316,Sadin,Bagleman,DEF
2638,2963,319,351,1087,1543,Greenberg,Slavin,DEF
1527,3053,328,445,1002,1304,McCarthy,Reidda,DEF
2084,4379,163,142,572,1270,Lurie,Gelling,DEF
1744,4643,341,399,1004,1622,Laurie,Bricks,DEF
3690,3003,101,77,949,1590,Less,Levin,DEF
257,2660,89,342,857,1557,Lebow-Jacobs,Neumark,DEF
829,2306,230,297,1094,1150,Geraci,Rhum,DEF
3594,3138,22,148,1047,1410,Kraus,Schell,DEF
2960,4030,349,384,809,1318,Sedgewick,Sklyes,DEF
3156,2593,128,353,659,1277,Knaff,Pomerantz,DEF
820,2970,416,36,853,1624,Berg,Halverson,DEF
2483,1943,186,479,669,1491,Nyberg,Russian,DEF
2031,1556,90,206,634,1460,Peters,Share,DEF
2072,4860,499,89,1068,1622,Kropp,Maki,DEF
3384,1375,211,292,914,1397,Baum,Senniger,DEF
711,4011,451,183,727,1303,Leppola,Gellar,DEF
4095,2296,50,442,823,1501,Genest,Pett,DEF
1027,4222,120,473,662,1302,Somner,Rector,DEF
3174,176,304,41,1079,1201,Righi,Selan,DEF
1144,2426,408,90,615,1361,Abrams,Sak,DEF
1933,1891,373,486,943,1301,Kivi,Rousso,DEF
4744,3458,391,181,609,1431,Dytrych,Kuchan,DEF
2636,2192,365,32,560,1373,Goldman,Root,DEF
4054,1418,218,478,788,1393,Swimmer,Mariner,DEF
4454,1388,177,335,825,1472,Aronson,Kazieren,DEF
4849,1636,159,74,572,1579,Lynn,Rusnack,DEF
1527,1593,384,389,766,1613,Kite,Bayer,DEF
291,1237,245,109,894,1430,Pawsquesi,Salinger,DEF
2897,2950,206,467,572,1179,Grossman,Fantl,DEF
1698,253,464,215,701,1531,Olson,Goldstein,DEF
3821,503,428,421,854,1167,Saliba,Douglas,DEF
19,3011,268,136,838,1290,Arenburg,Rafson,DEF
283,2762,37,391,712,1102,Ardini,Olson,DEF
2322,4575,223,339,708,1621,Richardson,Barewich,DEF
1855,206,435,150,583,1291,Matthews,Rappaport,DEF
3721,2159,60,344,833,1332,Kelly-Colven,Extov,DEF
215,1608,103,51,675,1471,Powers,Santi,DEF
2427,31,292,378,1016,1327,Kropp,Roin,DEF
54,3699,387,385,554,1120,Lee,Acosta,DEF
4701,1471,402,495,642,1578,Azzi,Feinzimmer,DEF
3613,1072,487,10,667,1237,Mason,Coff,DEF
2951,991,57,413,828,1621,Servin,Shutan,DEF
3080,3799,480,365,667,1401,Azzi,Lacorte,DEF
4800,2433,308,217,669,1517,Lasky,Nyberg,DEF
4486,858,248,72,742,1470,Cascarano,Malone,DEF
4116,1794,498,145,840,1441,Rubenstein,Acosta,DEF
748,3525,158,283,602,1189,Aguirre,Parsons,DEF
2542,900,23,218,686,1535,Horn,Klein,DEF
3331,167,246,279,1039,1508,Rickey,Lipper,DEF
2474,2340,381,261,1053,1426,Markintosh,Sproat,DEF
4554,2976,105,235,934,1411,Barcani,Bystrickey,DEF
430,710,77,264,1062,1149,Rosebrook,Roth,DEF
4251,3624,208,445,835,1341,Crane,Damsky,DEF
3886,3118,1,293,867,1486,Plathe,Plathe,DEF
3156,4420,66,381,1041,1492,Lerrner,Williams,DEF
614,1330,460,196,634,1581,Malik,Pestine,DEF
4385,4712,17,150,914,1511,Glazier,Pitty,DEF
2927,1997,165,335,680,1486,Langer,Redeemer,DEF
1659,4817,101,382,626,1312,Pahls,Wilt,DEF
641,3127,189,443,1025,1266,Newhauser,Smiley,DEF
1755,2187,461,373,886,1410,Williquette,Randell,DEF
1668,2630,312,226,665,1470,Blum,Nyberg,DEF
2037,2488,137,392,1007,1263,Chung-Swanson,Bruhn,DEF
3518,1362,346,269,579,1135,Cain,Bao,DEF
103,2435,423,177,878,1491,Washington,Silverman,DEF
3321,1806,461,58,887,1421,Spanier,Addison,DEF
4544,2156,414,165,949,1157,Glantz,Rosenzweig,DEF
3800,2499,357,259,864,1168,Ratcliffe,Holstein,DEF
1835,3249,243,121,885,1517,Smith,Koch,DEF
3695,615,402,117,606,1343,Sosa,Balick,DEF
2453,79,209,70,719,1176,Brotz,Lasky,DEF
3913,3923,65,249,723,1197,Xavier,Ritholtz,DEF
2645,1995,254,324,627,1459,Brown,Kosner,DEF
955,1741,298,119,946,1112,Mullick,Lasky,DEF
4975,3481,411,58,928,1226,Morgan,Rubin,DEF
2456,653,414,202,790,1171,Bassi,Sanders,DEF
3931,3617,197,348,857,1539,Runn,Abbot-Cravett,DEF
1629,2750,131,354,564,1445,Lopata,Graham,DEF
684,1013,351,379,1063,1344,Chung-Swanson,Brenner,DEF
3667,160,254,267,585,1249,Eggerman,Alonso,DEF
1577,1482,29,326,766,1475,Rivera,Abram,DEF
3350,2704,145,82,1068,1588,Bender,Ascher,DEF
1318,3462,452,99,724,1155,Bauden,Bickmore,DEF
4804,3869,101,490,709,1322,Karol,Kyth,DEF
2219,1506,341,3,638,1430,Soble,Bellatauno,DEF
2299,1953,236,311,889,1098,Kruger,Kowalski,DEF
3271,1412,95,213,782,1583,Blitz,Berns,DEF
634,1445,372,426,1004,1426,Axelrod,Balzer,DEF
566,2538,369,118,565,1449,Bauden,Billings,DEF
803,2440,428,302,934,1328,Kahn,Reeder,DEF
1645,4103,283,392,915,1332,Parmer,Sachs,DEF
1772,1457,411,130,621,1547,Scoravacco,Russian,DEF
3881,3480,349,287,1092,1330,Barack,Lidholm,DEF
3079,3368,386,417,694,1378,Candeni,Bales,DEF
4187,1170,482,182,585,1199,Stein,Mintz,DEF
1060,4514,333,265,741,1193,Kust,Oberman,DEF
2214,98,180,327,986,1554,Passis,Cross,DEF
4575,4579,117,162,1043,1118,Jacobs,Levin,DEF
4965,1521,235,175,1019,1620,Chio,Chen,DEF
4739,2460,6,298,1086,1601,Schonfeld,Glickson,DEF
483,2004,143,172,732,1192,Berber,Furla,DEF
2883,2469,295,47,604,1104,Azzi,Butler,DEF
125,1039,417,469,1017,1575,Maletsky,Menoni,DEF
2604,4732,197,43,819,1112,Braun,OToole,DEF
995,2767,155,322,930,1622,Furgatch,Christopher,DEF
699,809,371,112,830,1587,Holtz,Logan,DEF
574,3348,237,455,558,1239,Kagan,Bellin,DEF
3874,471,192,13,1024,1358,Stuart,Abrams,DEF
2493,3633,295,484,907,1582,Loli,Auerbach,DEF
3783,1291,400,226,640,1395,Balkin,Basillos,DEF
3922,348,342,232,684,1163,Chetek,Ingres,DEF
2997,2473,428,327,708,1107,Seibold,Bagely,DEF
4339,3813,81,332,954,1145,Dato,Bazzoni,DEF
4410,1164,248,34,696,1628,Sullivan,Hirsh,DEF
544,1755,143,195,1002,1467,Goldman,Goldstein,DEF
2100,1588,450,148,1061,1437,Paulsher,Berk,DEF
1912,2816,244,54,920,1247,Katz,Christanson,DEF
3257,2785,104,140,908,1247,Ehlrich,Medici,DEF
1095,340,215,87,831,1502,Lipper,Maki,DEF
4314,2640,211,399,610,1266,Cannon,Luke,DEF
1826,2789,465,119,747,1546,Salelli,Oliver,DEF
210,2444,475,406,816,1546,Hockberg,Blackard,DEF
321,2110,373,76,941,1274,Kruger,Birkenstein,DEF
4683,486,44,229,914,1441,Penrose,Holstein,DEF
3044,1334,328,420,612,1340,Adams,Merritt,DEF
2059,3298,74,461,716,1125,Krunbein,Schad,DEF
4516,3136,308,140,962,1245,Berhoff,Furner,DEF
2881,2292,332,469,1072,1344,Barcani,McColley,DEF
2512,2778,466,224,793,1388,Pembroke,OKeefe,DEF
2544,4758,284,286,557,1618,Klipowiski,Blair,DEF
2461,2250,360,312,913,1256,Salzman,Coff,DEF
4452,4617,177,65,681,1274,Lynman,Cali,DEF
1373,3353,125,105,549,1485,Lieberman,Margolis,DEF
2720,3179,112,488,1048,1426,Rittenger,Sultan,DEF
2200,1329,314,88,824,1221,Fairbanks,Bolender,DEF
4799,1415,123,210,1022,1155,Damsky,Evans,DEF
378,3266,148,268,1082,1518,Berkenhiemer,Ebstein,DEF
2116,1191,308,109,722,1544,Cascarano,Kane,DEF
3481,2387,315,32,898,1596,Nadler,Fyk,DEF
